customerID,tenure,MonthlyCharges,TotalCharges,Churn,EstimatedCLV,CLVGroup
5277-ZLOOR,2,85.55,187.45,Yes,2773.6838026166097,Standard-Value
2141-RRYGO,4,68.65,261.25,Yes,2225.7556171786123,Standard-Value
1777-JYQPJ,2,24.3,38.45,No,787.8494027303755,Standard-Value
6376-GAHQE,4,77.85,299.2,Yes,2524.0360494880547,Standard-Value
3401-URHDA,51,59.9,3043.6,No,1942.0649886234357,Standard-Value
1599-EAHXY,60,23.95,1506.4,No,776.5017775881685,Standard-Value
8631-XVRZL,9,20.15,163.7,No,653.2989903299203,Standard-Value
5052-PNLOS,3,105.35,323.25,Yes,3415.6351678043234,High-Value
3853-LYGAM,17,95.65,1640.0,No,3101.143842434585,High-Value
6979-ZNSFF,8,87.05,762.1,Yes,2822.316481797497,Standard-Value
5751-USDBL,46,81.0,3846.35,No,2626.164675767918,Standard-Value
5680-LQOGP,68,82.45,5646.6,No,2673.1762656427763,Standard-Value
2386-LAHRK,1,53.5,53.5,Yes,1734.5655574516497,Standard-Value
8189-DUKMV,4,20.5,79.05,No,664.6466154721275,Standard-Value
6032-IGALN,1,25.1,25.1,Yes,813.7868316268488,Standard-Value
9931-DCEZH,28,54.4,1516.6,No,1763.7451649601821,Standard-Value
1898-JSNDC,39,58.6,2224.5,No,1899.916666666667,Standard-Value
0315-LVCRK,11,84.8,888.75,No,2749.367463026166,Standard-Value
3911-RSNHI,71,61.4,4310.35,No,1990.6976678043231,Standard-Value
2410-CIYFZ,2,20.4,42.9,No,661.4044368600682,Standard-Value
4248-HCETZ,30,79.65,2365.15,Yes,2582.39526450512,Standard-Value
5505-OVWQW,17,20.15,353.65,No,653.2989903299203,Standard-Value
7271-AJDTL,55,94.45,5073.1,No,3062.237699089875,High-Value
1867-TJHTS,58,79.8,4526.85,No,2587.258532423208,Standard-Value
0516-WJVXC,5,54.2,308.25,Yes,1757.260807736064,Standard-Value
9174-FKWZE,1,19.45,19.45,Yes,630.6037400455062,Standard-Value
6860-YRJZP,9,74.05,678.45,No,2400.8332622298067,Standard-Value
4429-WYGFR,26,49.15,1237.3,No,1593.5307878270762,Standard-Value
2817-LVCPP,50,19.4,1023.95,No,628.9826507394766,Standard-Value
5038-ETMLM,72,113.65,8182.75,No,3684.7359926052336,High-Value
5056-FIMPT,43,106.0,4532.3,No,3436.709328782708,High-Value
4521-WFJAI,56,25.95,1444.05,No,841.3453498293516,Standard-Value
6569-KTMDU,1,19.1,19.1,No,619.2561149032992,Standard-Value
8809-RIHDD,72,103.4,7372.65,Yes,3352.41268486917,High-Value
8809-XKHMD,72,100.55,7325.1,No,3260.0105944254838,High-Value
0396-YCHWO,36,95.4,3474.2,No,3093.0383959044375,High-Value
0867-LDTTC,5,75.15,392.65,No,2436.4972269624577,Standard-Value
4822-NGOCH,13,84.45,1058.6,Yes,2738.0198378839596,Standard-Value
9391-DXGGG,44,89.15,3990.75,No,2890.4022326507397,Standard-Value
9844-FELAJ,70,107.9,7475.85,No,3498.310722411832,High-Value
2122-SZZZD,44,19.5,835.5,No,632.2248293515358,Standard-Value
5307-DZCVC,32,85.95,2628.6,Yes,2786.6525170648465,Standard-Value
3148-AOIQT,69,24.95,1718.35,No,808.92356370876,Standard-Value
8679-JOEVF,16,59.4,1023.9,Yes,1925.85409556314,Standard-Value
8395-ETZKQ,68,19.5,1193.55,No,632.2248293515358,Standard-Value
6692-YQHXC,16,69.95,1205.5,No,2267.9039391353813,Standard-Value
3889-VWBID,68,82.85,5776.45,No,2686.1449800910127,Standard-Value
5222-JCXZT,4,19.0,78.9,No,616.01393629124,Standard-Value
9754-CLVZW,26,38.85,1025.15,No,1259.586390784983,Standard-Value
1432-FPAXX,29,30.6,856.35,Yes,992.1066552901025,Standard-Value
2739-CCZMB,5,20.35,122.0,No,659.7833475540388,Standard-Value
7080-TNUWP,70,95.0,6602.9,No,3080.0696814562007,High-Value
0496-AHOOK,24,74.4,1712.9,No,2412.1808873720142,Standard-Value
8336-TAVKX,72,78.45,5682.25,No,2543.48912116041,Standard-Value
2468-SJFLM,1,74.3,74.3,No,2408.938708759955,Standard-Value
3181-VTHOE,70,51.05,3635.15,No,1655.1321814562002,Standard-Value
7168-HDQHG,36,19.2,702.9,No,622.4982935153583,Standard-Value
4803-AXVYP,38,99.55,3734.25,Yes,3227.588808304892,High-Value
3884-HCSWG,17,70.0,1144.5,Yes,2269.525028441411,Standard-Value
4567-AKPIA,41,109.1,4454.25,No,3537.2168657565417,High-Value
5077-DXTCG,1,45.3,45.3,Yes,1468.7069112627987,Standard-Value
1142-WACZW,2,29.85,75.6,Yes,967.7903156996588,Standard-Value
7901-HXJVA,14,76.45,1117.55,No,2478.6455489192267,Standard-Value
5649-ANRML,2,95.1,180.25,Yes,3083.3118600682596,High-Value
4892-VLANZ,1,19.8,19.8,Yes,641.9513651877133,Standard-Value
5924-IFQTT,13,72.8,930.05,No,2360.3060295790674,Standard-Value
7968-QUXNS,6,18.95,110.15,No,614.3928469852104,Standard-Value
2919-HBCJO,4,76.65,333.6,Yes,2485.129906143345,Standard-Value
4236-XPXAV,5,99.15,465.05,Yes,3214.620093856656,High-Value
8903-WMRNW,15,101.75,1669.4,No,3298.916737770194,High-Value
2452-SNHFZ,47,75.45,3545.1,No,2446.223762798635,Standard-Value
3629-WEAAM,8,64.1,504.05,No,2078.2364903299203,Standard-Value
6029-CSMJE,17,25.65,440.2,No,831.6188139931741,Standard-Value
7993-NQLJE,15,75.1,1151.55,No,2434.8761376564275,Standard-Value
9909-DFRJA,26,95.85,2475.35,No,3107.628199658703,High-Value
9099-FTUHS,23,54.4,1249.25,No,1763.7451649601821,Standard-Value
0581-BXBUB,4,72.75,317.75,No,2358.6849402730377,Standard-Value
4962-CHQPW,29,19.85,535.05,No,643.572454493743,Standard-Value
9467-ROOLM,25,19.05,461.3,No,617.6350255972696,Standard-Value
3030-YZADT,9,44.95,431.0,Yes,1457.3592861205918,Standard-Value
7410-KTVFV,18,49.55,878.35,Yes,1606.4995022753128,Standard-Value
5150-ITWWB,3,94.85,335.75,No,3075.2064135381115,High-Value
2253-KPMNB,69,46.25,3121.4,No,1499.5076080773608,Standard-Value
1345-ZUKID,14,19.35,324.8,No,627.3615614334472,Standard-Value
6429-SHBCB,19,69.6,1394.55,No,2256.556313993174,Standard-Value
9281-OFDMF,39,90.7,3413.25,No,2940.656001137657,High-Value
2603-HVKCG,31,101.4,3143.65,No,3287.5691126279867,High-Value
1834-WULEG,24,20.25,439.75,No,656.5411689419795,Standard-Value
9097-ZUBYC,14,48.8,664.4,No,1582.183162684869,Standard-Value
5148-ORICT,64,74.35,4759.55,No,2410.559798065984,Standard-Value
4893-GYUJU,50,19.35,1033.0,No,627.3615614334472,Standard-Value
4578-PHJYZ,52,68.75,3482.85,No,2228.9977957906713,Standard-Value
7272-QDCKA,28,100.2,2688.45,No,3248.6629692832767,High-Value
8908-SLFCJ,21,20.85,435.25,No,675.9942406143346,Standard-Value
8393-DLHGA,25,95.9,2448.75,Yes,3109.2492889647333,High-Value
9766-HGEDE,17,19.35,307.0,No,627.3615614334472,Standard-Value
6968-MHOMU,58,45.0,2689.35,No,1458.9803754266213,Standard-Value
7395-IGJOS,17,81.5,1329.2,Yes,2642.375568828214,Standard-Value
5044-XDPYX,51,25.5,1281.25,No,826.7555460750854,Standard-Value
1814-WFGVS,72,48.9,3527.0,No,1585.4253412969283,Standard-Value
2834-SPCJV,52,84.1,4348.65,Yes,2726.672212741752,Standard-Value
3721-WKIIL,27,19.6,561.15,No,635.467007963595,Standard-Value
6734-CKRSM,3,20.0,63.6,No,648.4357224118316,Standard-Value
1265-ZFOSD,64,81.3,5129.3,No,2635.8912116040956,Standard-Value
6568-POCUI,45,95.2,4285.8,No,3086.554038680319,High-Value
7890-VYYWG,3,36.45,93.7,Yes,1181.7741040955634,Standard-Value
5197-LQXXH,71,83.3,5894.5,No,2700.734783845279,Standard-Value
9907-SWKKF,1,25.05,25.05,Yes,812.1657423208192,Standard-Value
3457-PQBYH,58,20.3,1160.75,No,658.1622582480092,Standard-Value
7682-AZNDK,34,89.85,3091.75,No,2913.0974829351535,Standard-Value
0587-DMGBH,8,49.85,365.55,Yes,1616.2260381114904,Standard-Value
5384-ZTTWP,15,19.8,272.95,No,641.9513651877133,Standard-Value
3745-HRPHI,66,54.65,3632.0,No,1771.85061149033,Standard-Value
7636-OWBPG,12,29.35,381.2,No,951.5794226393631,Standard-Value
1231-YNDEK,58,19.15,1035.5,No,620.8772042093287,Standard-Value
1407-DIGZV,3,19.1,52.0,No,619.2561149032992,Standard-Value
6397-JNZZG,43,55.55,2342.2,Yes,1801.0302189988624,Standard-Value
0570-BFQHT,9,80.55,653.9,No,2611.574872013652,Standard-Value
4393-OBCRR,3,20.25,71.2,No,656.5411689419795,Standard-Value
3523-QRQLL,22,69.5,1498.2,Yes,2253.314135381115,Standard-Value
8564-LDKFL,40,106.0,4178.65,No,3436.709328782708,High-Value
3696-DFHHB,68,25.5,1821.8,No,826.7555460750854,Standard-Value
0895-DQHEW,54,104.3,5278.15,Yes,3381.592292377702,High-Value
4717-GHADL,50,79.6,4024.2,No,2580.7741751990898,Standard-Value
5501-TVMGM,1,55.25,55.25,No,1791.303683162685,Standard-Value
5879-HMFFH,72,88.05,6520.8,No,2854.7382679180887,Standard-Value
6772-WFQRD,40,20.4,854.9,No,661.4044368600682,Standard-Value
3810-DVDQQ,72,117.6,8308.9,No,3812.80204778157,High-Value
6972-SNKKW,6,20.0,109.2,No,648.4357224118316,Standard-Value
3694-GLTJM,5,19.65,92.05,No,637.0880972696245,Standard-Value
8550-XSXUQ,48,70.55,3420.5,No,2287.357010807736,Standard-Value
8149-RSOUN,1,93.85,93.85,Yes,3042.78462741752,High-Value
9055-MOJJJ,64,65.8,4068.0,No,2133.353526734926,Standard-Value
4359-INNWN,17,20.05,337.9,No,650.0568117178613,Standard-Value
0585-EGDDA,40,80.0,3168.75,No,2593.7428896473266,Standard-Value
4032-RMHCI,41,35.4,1412.4,No,1147.731228668942,Standard-Value
0549-CYCQN,51,79.6,3974.7,No,2580.7741751990898,Standard-Value
3481-JHUZH,41,80.25,3439.0,No,2601.8483361774747,Standard-Value
7250-EQKIY,1,50.45,50.45,Yes,1635.6791097838454,Standard-Value
3594-IVHJZ,2,20.45,42.45,No,663.0255261660978,Standard-Value
6869-FGJJC,68,79.6,5461.45,No,2580.7741751990898,Standard-Value
3896-ZVNET,24,24.7,571.75,No,800.818117178612,Standard-Value
8205-VSLRB,70,77.3,5498.2,No,2506.204067121729,Standard-Value
5960-MVTUK,3,29.75,96.85,No,964.5481370875996,Standard-Value
6817-WTYHE,2,44.9,111.05,No,1455.7381968145621,Standard-Value
3082-VQXNH,3,29.8,94.4,No,966.1692263936292,Standard-Value
4013-UBXWQ,7,74.65,521.1,Yes,2420.286333902162,Standard-Value
4931-TRZWN,13,71.95,923.85,No,2332.7475113765645,Standard-Value
0750-EKNGL,7,20.75,141.1,No,672.7520620022754,Standard-Value
7669-LCRSD,12,56.3,628.65,No,1825.3465585893061,Standard-Value
3567-PQTSO,53,105.25,5576.3,No,3412.3929891922644,High-Value
5519-NPHVG,12,94.2,1046.1,Yes,3054.1322525597275,High-Value
8043-PNYSD,63,19.55,1245.6,No,633.8459186575654,Standard-Value
9938-EKRGF,15,84.45,1287.85,No,2738.0198378839596,Standard-Value
2703-AMTUL,36,53.65,1939.35,No,1739.4288253697384,Standard-Value
0928-JMXNP,4,29.9,118.25,No,969.4114050056883,Standard-Value
8173-RXAYP,24,19.7,452.55,No,638.7091865756541,Standard-Value
4825-XJGDM,61,43.7,2696.55,No,1416.8320534698523,Standard-Value
5402-HTOTQ,16,55.3,875.35,No,1792.9247724687145,Standard-Value
6734-JDTTV,65,19.85,1267.05,No,643.572454493743,Standard-Value
7850-THJMU,26,19.65,494.9,No,637.0880972696245,Standard-Value
3890-RTCMS,16,49.45,799.0,No,1603.2573236632538,Standard-Value
8849-GYOKR,54,106.55,5763.3,Yes,3454.5413111490334,High-Value
3148-BLQJT,1,20.1,20.1,Yes,651.6779010238909,Standard-Value
3717-FDJFU,5,20.45,106.9,No,663.0255261660978,Standard-Value
3665-JATSN,19,39.7,710.05,No,1287.144908987486,Standard-Value
7966-YOTQW,10,54.5,568.2,No,1766.9873435722413,Standard-Value
0461-CVKMU,23,83.8,1900.25,Yes,2716.9456769055746,Standard-Value
8806-EAGWC,3,55.15,159.15,Yes,1788.0615045506258,Standard-Value
8853-TZDGH,72,111.6,8012.75,No,3618.2713310580207,High-Value
7779-LGOVN,10,86.65,856.65,Yes,2809.3477673492607,Standard-Value
4324-BZCKL,10,55.55,551.3,No,1801.0302189988624,Standard-Value
6924-TDGMT,11,20.55,184.95,No,666.267704778157,Standard-Value
9710-ZUSHQ,37,106.75,4056.75,Yes,3461.0256683731513,High-Value
1536-YHDOE,17,62.1,1096.65,No,2013.3929180887374,Standard-Value
8123-QBNAZ,36,104.5,3684.95,No,3388.0766496018205,High-Value
3629-ZNKXA,17,101.8,1752.45,No,3300.537827076223,High-Value
4827-LTQRJ,66,110.6,7210.85,No,3585.849544937429,High-Value
7711-YIJWC,61,84.9,5264.5,No,2752.6096416382256,Standard-Value
5482-VXSXJ,22,93.2,2157.3,No,3021.710466439136,High-Value
7365-BVCJH,1,24.4,24.4,No,791.0915813424346,Standard-Value
9620-ENEJV,6,70.55,433.95,No,2287.357010807736,Standard-Value
4183-WCSEP,31,78.45,2435.15,Yes,2543.48912116041,Standard-Value
2378-YIZKA,68,85.0,5607.75,No,2755.8518202502846,Standard-Value
5498-TXHLF,34,87.45,2874.15,Yes,2835.285196245734,Standard-Value
0689-DSXGL,52,85.8,4433.3,No,2781.789249146758,Standard-Value
6818-DJXAA,10,91.1,964.35,No,2953.6247155858932,High-Value
9722-UJOJR,29,70.75,1974.8,Yes,2293.8413680318545,Standard-Value
0464-WJTKO,72,20.1,1460.85,No,651.6779010238909,Standard-Value
8902-ZEOVF,47,20.05,951.55,No,650.0568117178613,Standard-Value
6778-EICRF,24,74.8,1821.2,No,2425.14960182025,Standard-Value
2662-NNTDK,65,24.8,1600.95,No,804.0602957906713,Standard-Value
4132-KALRO,4,100.85,399.25,No,3269.737130261661,High-Value
3902-FOIGH,12,101.35,1218.55,Yes,3285.948023321957,High-Value
6772-KSATR,1,81.7,81.7,Yes,2648.8599260523324,Standard-Value
7112-OPOTK,33,68.25,2171.15,Yes,2212.7869027303755,Standard-Value
2874-YXVVA,34,105.1,3634.8,No,3407.5297212741752,High-Value
1245-HARPS,14,20.4,292.4,No,661.4044368600682,Standard-Value
4210-QFJMF,4,79.15,317.25,Yes,2566.184371444824,Standard-Value
4323-ELYYB,13,20.0,218.55,No,648.4357224118316,Standard-Value
4293-ETKAP,65,79.4,5071.9,No,2574.289817974972,Standard-Value
6064-PUPMC,23,57.2,1423.35,No,1854.5261660978388,Standard-Value
6504-VBLFL,55,58.6,3068.6,No,1899.916666666667,Standard-Value
6322-PJJDJ,49,94.8,4690.65,No,3073.5853242320823,High-Value
0330-BGYZE,60,102.5,6157.6,No,3323.2330773606373,High-Value
1085-LDWAM,69,20.35,1442.65,No,659.7833475540388,Standard-Value
7586-ZATGZ,40,84.9,3369.05,No,2752.6096416382256,Standard-Value
7197-VOJMM,67,69.2,4671.65,No,2243.587599544938,Standard-Value
3318-OSATS,35,95.45,3474.05,Yes,3094.6594852104668,High-Value
5828-AVIPD,19,100.95,1875.55,Yes,3272.9793088737206,High-Value
1843-TLSGD,13,20.85,272.35,No,675.9942406143346,Standard-Value
9626-VFRGG,41,88.5,3645.05,No,2869.3280716723552,Standard-Value
7075-BNDVQ,4,35.0,135.75,No,1134.7625142207055,Standard-Value
9143-CANJF,24,55.15,1319.85,No,1788.0615045506258,Standard-Value
7284-BUYEC,5,50.95,229.4,No,1651.8900028441412,Standard-Value
2041-JIJCI,5,64.0,370.25,No,2074.9943117178614,Standard-Value
1086-LXKFY,1,69.1,69.1,Yes,2240.3454209328784,Standard-Value
4900-MSOMT,72,80.2,5714.2,No,2600.227246871445,Standard-Value
2229-VWQJH,24,49.3,1233.25,No,1598.394055745165,Standard-Value
9194-GFVOI,42,84.35,3571.6,No,2734.7776592719,Standard-Value
1336-EZFZY,4,20.05,83.3,No,650.0568117178613,Standard-Value
4282-MSACW,68,117.2,8035.95,No,3799.833333333334,High-Value
1403-LKLIK,33,20.1,579.4,No,651.6779010238909,Standard-Value
2636-ALXXZ,1,69.6,69.6,Yes,2256.556313993174,Standard-Value
7774-OJSXI,31,103.45,3066.45,Yes,3354.0337741751996,High-Value
7786-WBJYI,4,77.95,305.55,Yes,2527.278228100114,Standard-Value
0136-IFMYD,69,109.95,7634.25,No,3564.7753839590446,High-Value
5144-TVGLP,38,94.75,3653.0,No,3071.9642349260525,High-Value
9643-AVVWI,3,80.0,241.3,No,2593.7428896473266,Standard-Value
0253-ZTEOB,48,79.65,3870.3,No,2582.39526450512,Standard-Value
2706-QZIHY,15,25.2,387.9,No,817.0290102389079,Standard-Value
6061-PQHMK,25,19.9,527.5,No,645.1935437997724,Standard-Value
9885-CSMWE,1,78.45,78.45,Yes,2543.48912116041,Standard-Value
6137-MFAJN,48,44.8,2104.55,No,1452.496018202503,Standard-Value
9122-UMROB,1,20.3,20.3,No,658.1622582480092,Standard-Value
4232-JGKIY,1,19.2,19.2,No,622.4982935153583,Standard-Value
2402-TAIRZ,37,80.05,3019.1,No,2595.3639789533563,Standard-Value
9659-ZTWSM,66,107.35,7051.95,No,3480.478740045506,High-Value
9139-TWBAS,26,47.85,1190.5,No,1551.3824658703074,Standard-Value
6685-GBWJZ,63,70.8,4448.8,No,2295.462457337884,Standard-Value
5016-ETTFF,10,29.5,255.25,Yes,956.4426905574517,Standard-Value
3866-MDTUB,2,70.75,146.9,Yes,2293.8413680318545,Standard-Value
2195-VVRJF,18,59.1,1011.05,No,1916.1275597269625,Standard-Value
3913-RDSJZ,64,25.55,1714.95,No,828.376635381115,Standard-Value
8058-JMEQO,9,84.45,762.5,Yes,2738.0198378839596,Standard-Value
4203-QGNZA,28,20.25,535.35,No,656.5411689419795,Standard-Value
5043-TRZWM,1,75.55,75.55,No,2449.465941410694,Standard-Value
0697-ZMSWS,4,85.65,338.9,Yes,2776.925981228669,Standard-Value
7657-DYEPJ,38,70.15,2497.35,Yes,2274.3882963594997,Standard-Value
9494-BDNNC,66,95.3,6273.4,No,3089.796217292378,High-Value
1640-PLFMP,1,70.25,70.25,No,2277.6304749715587,Standard-Value
5366-OBVMR,18,50.3,908.75,No,1630.8158418657565,Standard-Value
8276-MQBYC,51,97.8,4913.3,Yes,3170.8506825938566,High-Value
7593-XFKDI,1,46.3,46.3,Yes,1501.1286973833903,Standard-Value
4573-JKNAE,12,19.35,212.3,No,627.3615614334472,Standard-Value
0337-CNPZE,41,106.3,4443.45,Yes,3446.4358646188853,High-Value
9817-APLHW,12,25.0,316.2,No,810.5446530147896,Standard-Value
8380-MQINP,55,20.3,1079.05,No,658.1622582480092,Standard-Value
0840-DFEZH,7,75.35,564.65,No,2442.9815841865757,Standard-Value
1513-XNPPH,12,89.4,1095.65,Yes,2898.507679180888,Standard-Value
8690-ZVLCL,68,88.0,6161.9,No,2853.1171786120594,Standard-Value
6015-VVHHE,5,83.15,446.05,Yes,2695.8715159271906,Standard-Value
1125-SNVCK,49,43.8,2106.05,No,1420.0742320819113,Standard-Value
0384-LPITE,40,62.05,2511.55,No,2011.7718287827076,Standard-Value
4616-EWBNJ,16,20.1,318.6,No,651.6779010238909,Standard-Value
6347-DCUIK,10,74.15,811.8,Yes,2404.075440841866,Standard-Value
1335-HQMKX,72,101.35,7323.15,No,3285.948023321957,High-Value
2545-EBUPK,2,84.05,186.05,No,2725.0511234357227,Standard-Value
6923-AQONU,23,20.9,454.0,No,677.615329920364,Standard-Value
2172-EJXVF,71,105.9,7521.95,No,3433.467150170649,High-Value
0897-FEGMU,11,99.5,1056.95,Yes,3225.9677189988624,High-Value
7663-RGWBC,1,44.15,44.15,Yes,1431.4218572241184,Standard-Value
1120-BMWUB,16,53.9,834.15,Yes,1747.5342718998863,Standard-Value
9124-LHCJQ,1,85.45,85.45,Yes,2770.4416240045507,Standard-Value
4536-PLEQY,12,85.05,999.8,No,2757.4729095563143,Standard-Value
7029-IJEJK,54,44.1,2369.7,No,1429.800767918089,Standard-Value
8871-JLMHM,68,90.2,6297.65,No,2924.445108077361,High-Value
2235-ZGKPT,4,50.85,239.55,Yes,1648.647824232082,Standard-Value
3891-PUQOD,1,59.2,59.2,Yes,1919.3697383390218,Standard-Value
5447-VYTKW,27,53.45,1461.45,No,1732.9444681456202,Standard-Value
3623-FQBOX,21,19.95,416.4,No,646.814633105802,Standard-Value
0689-NKYLF,13,83.2,1060.6,Yes,2697.49260523322,Standard-Value
8659-HDIYE,64,74.65,4869.35,No,2420.286333902162,Standard-Value
3658-KIBGF,1,54.9,54.9,Yes,1779.956058020478,Standard-Value
3474-BAFSJ,57,57.5,3265.95,No,1864.2527019340162,Standard-Value
5519-YLDGW,21,103.9,2254.2,Yes,3368.6235779294657,High-Value
3865-ZFZIB,19,19.65,358.15,No,637.0880972696245,Standard-Value
1855-AGAWH,31,93.8,2939.8,No,3041.1635381114907,High-Value
7109-CQYUZ,52,89.25,4652.4,No,2893.6444112627987,Standard-Value
1370-GGAWX,46,94.15,4408.45,No,3052.5111632536978,High-Value
4680-KUTAJ,11,55.6,580.8,No,1802.6513083048922,Standard-Value
5307-UVGNB,53,48.7,2495.2,No,1578.9409840728101,Standard-Value
4946-EDSEW,11,19.25,180.3,Yes,624.119382821388,Standard-Value
2883-ILGWO,57,104.9,5913.95,No,3401.0453640500573,High-Value
2516-VQRRV,2,75.45,158.4,Yes,2446.223762798635,Standard-Value
7580-UGXNC,2,54.85,104.2,Yes,1778.3349687144485,Standard-Value
3642-BYHDO,71,19.9,1389.35,No,645.1935437997724,Standard-Value
9629-NHXFW,1,19.4,19.4,No,628.9826507394766,Standard-Value
2696-RZVZW,68,25.05,1629.2,No,812.1657423208192,Standard-Value
5766-FTRTS,72,84.45,6033.1,No,2738.0198378839596,Standard-Value
0396-HUJBP,2,19.3,44.4,No,625.7404721274175,Standard-Value
5178-LMXOP,1,95.1,95.1,Yes,3083.3118600682596,High-Value
8879-ZKJOF,41,79.85,3320.75,No,2588.879621729238,Standard-Value
6285-FTQBF,72,25.55,1867.7,No,828.376635381115,Standard-Value
8185-UPYBR,6,75.5,438.0,Yes,2447.8448521046644,Standard-Value
4585-HETAI,4,73.75,325.45,Yes,2391.1067263936293,Standard-Value
7526-BEZQB,12,96.05,1148.1,Yes,3114.1125568828215,High-Value
1474-JUWSM,58,68.4,3972.25,No,2217.6501706484646,Standard-Value
3530-CRZSB,7,20.65,155.9,No,669.5098833902161,Standard-Value
8498-XXGWA,65,55.15,3673.15,No,1788.0615045506258,Standard-Value
9617-INGJY,1,70.6,70.6,No,2288.978100113766,Standard-Value
0621-TSSMU,56,19.95,1126.75,No,646.814633105802,Standard-Value
7234-KMNRQ,4,19.0,73.45,No,616.01393629124,Standard-Value
7636-PEPNS,58,44.1,2413.05,No,1429.800767918089,Standard-Value
4683-WYDOU,62,107.6,6912.7,No,3488.5841865756543,High-Value
9052-DHNKM,26,61.55,1581.95,No,1995.5609357224118,Standard-Value
6794-HKIAJ,62,90.7,5586.45,No,2940.656001137657,High-Value
5578-NKCXI,58,99.25,5846.65,No,3217.8622724687148,High-Value
1642-HMARX,68,91.7,6424.7,No,2973.0777872582485,High-Value
3096-WPXBT,61,100.7,6018.65,No,3264.8738623435725,High-Value
8434-PNQZX,42,78.45,3373.4,No,2543.48912116041,Standard-Value
5950-AAAGJ,18,84.3,1537.9,No,2733.1565699658704,Standard-Value
4299-OPXEJ,56,19.55,1080.55,No,633.8459186575654,Standard-Value
4951-UKAAQ,4,88.95,355.2,Yes,2883.9178754266213,Standard-Value
9618-LFJRU,4,20.45,82.85,No,663.0255261660978,Standard-Value
6693-DJWTY,35,55.6,2016.45,No,1802.6513083048922,Standard-Value
0744-GKNGE,64,86.8,5327.25,No,2814.2110352673494,Standard-Value
6447-EGDIV,31,20.95,683.25,No,679.2364192263937,Standard-Value
1167-OYZJF,67,20.05,1263.05,No,650.0568117178613,Standard-Value
2108-YKQTY,4,50.7,151.3,Yes,1643.7845563139933,Standard-Value
4806-DXQCE,70,113.65,7714.65,No,3684.7359926052336,High-Value
4918-QLLIW,3,53.4,188.7,Yes,1731.3233788395905,Standard-Value
7056-IMHCC,53,101.9,5549.4,Yes,3303.7800056882825,High-Value
4854-SSLTN,2,59.5,130.5,No,1929.0962741751991,Standard-Value
5294-DMSFH,29,87.8,2621.75,No,2846.632821387941,Standard-Value
4837-PZTIC,47,41.9,1875.25,No,1358.4728384527873,Standard-Value
1625-JAIIY,68,83.0,5685.8,Yes,2691.0082480091014,Standard-Value
0603-OLQDC,12,69.85,837.5,No,2264.661760523322,Standard-Value
3272-VUHPV,8,56.3,401.5,No,1825.3465585893061,Standard-Value
4176-FXYBO,54,109.55,6118.95,No,3551.8066695108078,High-Value
1063-DHQJF,69,92.15,6480.9,No,2987.6675910125145,High-Value
8663-UPDGF,26,69.5,1800.05,No,2253.314135381115,Standard-Value
6719-FGEDO,72,97.0,7104.2,No,3144.9132536973834,High-Value
1837-YQUCE,70,58.35,4214.25,No,1891.811220136519,Standard-Value
2947-DOMLJ,1,50.6,50.6,Yes,1640.5423777019341,Standard-Value
4112-LUEIZ,10,89.5,863.1,Yes,2901.749857792947,Standard-Value
0369-ZGOVK,28,70.4,1992.2,No,2282.493742889648,Standard-Value
4510-HIMLV,1,69.8,69.8,Yes,2263.0406712172926,Standard-Value
9919-KNPOO,21,94.3,1948.35,No,3057.3744311717865,High-Value
8749-JMNKX,51,93.8,4750.95,Yes,3041.1635381114907,High-Value
7872-BAAZR,53,19.55,1007.9,No,633.8459186575654,Standard-Value
9391-LMANN,53,95.95,5036.9,No,3110.8703782707626,High-Value
2430-USGXP,24,101.05,2391.8,Yes,3276.2214874857796,High-Value
8174-TBVCF,70,94.8,6859.05,No,3073.5853242320823,High-Value
1698-XFZCI,61,107.75,6521.9,No,3493.447454493743,High-Value
1877-HKBQX,11,54.6,617.85,No,1770.2295221843005,Standard-Value
4450-DLLMH,2,71.3,157.75,No,2311.67335039818,Standard-Value
0428-AXXLJ,25,19.5,516.3,No,632.2248293515358,Standard-Value
2746-DIJLO,41,56.3,2364.0,No,1825.3465585893061,Standard-Value
5955-ERIHD,18,94.7,1687.95,Yes,3070.3431456200233,High-Value
0917-EZOLA,72,104.15,7689.95,Yes,3376.729024459614,High-Value
3508-VLHCZ,71,90.55,6239.05,No,2935.7927332195677,High-Value
4086-ATNFV,34,60.8,2042.05,No,1971.2445961319681,Standard-Value
0468-YRPXN,29,98.8,2807.1,No,3203.272468714448,High-Value
5996-NRVXR,40,98.15,4116.8,No,3182.198307736064,High-Value
3739-YBWAB,36,35.35,1317.95,No,1146.1101393629126,Standard-Value
7047-FWEYA,46,103.15,4594.65,No,3344.307238339022,High-Value
2000-MPKCA,58,107.75,6332.75,No,3493.447454493743,High-Value
9762-YAQAA,39,81.4,3213.75,No,2639.133390216155,Standard-Value
5949-EBSQK,4,61.45,229.55,Yes,1992.3187571103529,Standard-Value
5473-KHBPS,52,95.7,4976.15,No,3102.764931740615,High-Value
0100-DUVFC,70,104.8,7308.95,No,3397.803185437998,High-Value
5397-TUPSH,65,70.95,4555.2,No,2300.325725255973,Standard-Value
8950-MTZNV,1,44.95,44.95,No,1457.3592861205918,Standard-Value
0326-VDYXE,70,97.65,6982.5,No,3165.9874146757684,High-Value
6773-LQTVT,29,35.65,1025.15,No,1155.83667519909,Standard-Value
